month_start,station_id,district_id,case_count,serious_case_count
2023-01-01,84,1,24,9
2023-02-01,84,1,15,5
2023-03-01,84,1,17,7
2023-04-01,84,1,12,2
2023-05-01,84,1,19,11
2023-06-01,84,1,22,9
2023-07-01,84,1,20,6
2023-08-01,84,1,13,5
2023-09-01,84,1,15,7
2023-10-01,84,1,26,8
2023-11-01,84,1,18,7
2023-12-01,84,1,14,6
2024-01-01,84,1,11,5
2024-02-01,84,1,17,5
2024-03-01,84,1,20,9
2024-04-01,84,1,19,5
2024-05-01,84,1,15,5
2024-06-01,84,1,18,5
2024-07-01,84,1,26,12
2024-08-01,84,1,21,11
2024-09-01,84,1,12,5
2024-10-01,84,1,29,10
2024-11-01,84,1,18,7
2024-12-01,84,1,15,4
2025-01-01,84,1,17,5
2025-02-01,84,1,18,9
2025-03-01,84,1,18,10
2025-04-01,84,1,27,8
2025-05-01,84,1,18,8
2025-06-01,84,1,21,8
2025-07-01,84,1,25,9
2025-08-01,84,1,26,10
2025-09-01,84,1,12,8
2025-10-01,84,1,17,6
2025-11-01,84,1,15,7
2025-12-01,84,1,22,11
2026-01-01,84,1,21,8
2026-02-01,84,1,18,5
2026-03-01,84,1,12,5
2026-04-01,84,1,18,7
2026-05-01,84,1,20,6
2026-06-01,84,1,12,3
2022-01-01,85,1,30,11
2022-02-01,85,1,19,4
2022-03-01,85,1,17,5
2022-04-01,85,1,16,8
2022-05-01,85,1,21,11
2022-06-01,85,1,13,3
2022-07-01,85,1,20,4
2022-08-01,85,1,19,6
2022-09-01,85,1,20,7
2022-10-01,85,1,16,5
2022-11-01,85,1,13,6
2022-12-01,85,1,18,9
2023-01-01,85,1,18,6
2023-02-01,85,1,24,5
2023-03-01,85,1,16,8
2023-04-01,85,1,15,7
2023-05-01,85,1,8,2
2023-06-01,85,1,14,4
2023-07-01,85,1,14,5
2023-08-01,85,1,19,7
2023-09-01,85,1,15,2
2023-10-01,85,1,19,7
2023-11-01,85,1,16,4
2023-12-01,85,1,27,10
2024-01-01,85,1,24,8
2024-02-01,85,1,15,4
2024-03-01,85,1,26,11
2024-04-01,85,1,18,9
2024-05-01,85,1,19,8
2024-06-01,85,1,18,8
2024-07-01,85,1,22,10
2024-08-01,85,1,25,13
2024-09-01,85,1,18,3
2024-10-01,85,1,14,6
2024-11-01,85,1,26,10
2024-12-01,85,1,19,6
2025-01-01,85,1,25,9
2025-02-01,85,1,17,5
2025-03-01,85,1,19,7
2025-04-01,85,1,18,8
2025-05-01,85,1,18,7
2025-06-01,85,1,16,9
2025-07-01,85,1,15,5
2025-08-01,85,1,18,6
2025-09-01,85,1,25,9
2025-10-01,85,1,19,9
2025-11-01,85,1,15,7
2025-12-01,85,1,17,4
2026-01-01,85,1,23,6
2026-02-01,85,1,23,7
2026-03-01,85,1,20,6
2026-04-01,85,1,13,5
2026-05-01,85,1,16,5
2026-06-01,85,1,19,7
2022-01-01,86,1,17,4
2022-02-01,86,1,17,9
2022-03-01,86,1,16,10
2022-04-01,86,1,20,8
2022-05-01,86,1,25,9
2022-06-01,86,1,14,8
2022-07-01,86,1,15,6
2022-08-01,86,1,23,8
2022-09-01,86,1,14,5
2022-10-01,86,1,22,9
2022-11-01,86,1,13,7
2022-12-01,86,1,11,3
2023-01-01,86,1,22,9
2023-02-01,86,1,15,7
2023-03-01,86,1,17,6
2023-04-01,86,1,20,9
2023-05-01,86,1,23,9
2023-06-01,86,1,13,8
2023-07-01,86,1,19,9
2023-08-01,86,1,13,6
2023-09-01,86,1,22,8
2023-10-01,86,1,22,12
2023-11-01,86,1,20,9
2023-12-01,86,1,18,7
2024-01-01,86,1,21,11
2024-02-01,86,1,14,6
2024-03-01,86,1,18,7
2024-04-01,86,1,16,8
2024-05-01,86,1,16,7
2024-06-01,86,1,20,6
2024-07-01,86,1,17,9
2024-08-01,86,1,14,4
2024-09-01,86,1,18,8
2024-10-01,86,1,22,12
2024-11-01,86,1,14,7
2024-12-01,86,1,11,2
2025-01-01,86,1,21,8
2025-02-01,86,1,12,6
2025-03-01,86,1,13,6
2025-04-01,86,1,18,6
2025-05-01,86,1,21,6
2025-06-01,86,1,21,6
2025-07-01,86,1,12,5
2025-08-01,86,1,22,9
2025-09-01,86,1,22,7
2025-10-01,86,1,12,5
2025-11-01,86,1,26,14
2025-12-01,86,1,26,6
2026-01-01,86,1,19,6
2026-02-01,86,1,18,4
2026-03-01,86,1,19,5
2026-04-01,86,1,13,4
2026-05-01,86,1,15,4
2026-06-01,86,1,26,9
2022-01-01,87,1,24,11
2022-02-01,87,1,19,9
2022-03-01,87,1,15,5
2022-04-01,87,1,13,6
2022-05-01,87,1,27,11
2022-06-01,87,1,21,5
2022-07-01,87,1,21,8
2022-08-01,87,1,17,8
2022-09-01,87,1,14,6
2022-10-01,87,1,8,6
2022-11-01,87,1,19,4
2022-12-01,87,1,14,7
2023-01-01,87,1,16,8
2023-02-01,87,1,14,8
2023-03-01,87,1,12,7
2023-04-01,87,1,16,5
2023-05-01,87,1,22,10
2023-06-01,87,1,21,7
2023-07-01,87,1,16,5
2023-08-01,87,1,20,5
2023-09-01,87,1,17,9
2023-10-01,87,1,17,4
2023-11-01,87,1,20,3
2023-12-01,87,1,15,6
2024-01-01,87,1,16,3
2024-02-01,87,1,17,4
2024-03-01,87,1,19,9
2024-04-01,87,1,13,5
2024-05-01,87,1,18,8
2024-06-01,87,1,22,11
2024-07-01,87,1,14,7
2024-08-01,87,1,30,10
2024-09-01,87,1,27,13
2024-10-01,87,1,14,7
2024-11-01,87,1,12,2
2024-12-01,87,1,19,5
2025-01-01,87,1,18,9
2025-02-01,87,1,18,10
2025-03-01,87,1,23,8
2025-04-01,87,1,13,5
2025-05-01,87,1,23,10
2025-06-01,87,1,25,12
2025-07-01,87,1,14,4
2025-08-01,87,1,17,11
2025-09-01,87,1,20,8
2025-10-01,87,1,16,7
2025-11-01,87,1,20,4
2025-12-01,87,1,23,6
2026-01-01,87,1,16,9
2026-02-01,87,1,11,3
2026-03-01,87,1,17,6
2026-04-01,87,1,20,7
2026-05-01,87,1,23,9
2026-06-01,87,1,16,9
2022-01-01,88,1,13,3
2022-02-01,88,1,12,3
2022-03-01,88,1,21,7
2022-04-01,88,1,19,6
2022-05-01,88,1,22,10
2022-06-01,88,1,18,7
2022-07-01,88,1,10,3
2022-08-01,88,1,21,7
2022-09-01,88,1,14,2
2022-10-01,88,1,14,6
2022-11-01,88,1,23,11
2022-12-01,88,1,17,10
2023-01-01,88,1,17,10
2023-02-01,88,1,19,6
2023-03-01,88,1,22,6
2023-04-01,88,1,21,7
2023-05-01,88,1,19,4
2023-06-01,88,1,16,10
2023-07-01,88,1,20,4
2023-08-01,88,1,15,6
2023-09-01,88,1,12,7
2023-10-01,88,1,19,10
2023-11-01,88,1,24,10
2023-12-01,88,1,19,10
2024-01-01,88,1,19,12
2024-02-01,88,1,15,7
2024-03-01,88,1,17,9
2024-04-01,88,1,22,9
2024-05-01,88,1,22,7
2024-06-01,88,1,20,9
2024-07-01,88,1,21,4
2024-08-01,88,1,19,7
2024-09-01,88,1,25,11
2024-10-01,88,1,24,8
2024-11-01,88,1,22,10
2024-12-01,88,1,22,6
2025-01-01,88,1,14,3
2025-02-01,88,1,15,7
2025-03-01,88,1,13,7
2025-04-01,88,1,20,7
2025-05-01,88,1,24,7
2025-06-01,88,1,17,8
2025-07-01,88,1,19,10
2025-08-01,88,1,18,6
2025-09-01,88,1,15,5
2025-10-01,88,1,27,6
2025-11-01,88,1,16,10
2025-12-01,88,1,18,8
2026-01-01,88,1,18,6
2026-02-01,88,1,19,8
2026-03-01,88,1,18,7
2026-04-01,88,1,12,2
2026-05-01,88,1,14,1
2026-06-01,88,1,13,4
2022-01-01,89,1,19,10
2022-02-01,89,1,17,6
2022-03-01,89,1,21,5
2022-04-01,89,1,26,13
2022-05-01,89,1,20,7
2022-06-01,89,1,10,3
2022-07-01,89,1,15,2
2022-08-01,89,1,21,7
2022-09-01,89,1,16,5
2022-10-01,89,1,27,9
2022-11-01,89,1,18,4
2022-12-01,89,1,21,9
2023-01-01,89,1,25,10
2023-02-01,89,1,22,8
2023-03-01,89,1,22,9
2023-04-01,89,1,22,10
2023-05-01,89,1,22,8
2023-06-01,89,1,18,9
2023-07-01,89,1,26,11
2023-08-01,89,1,21,10
2023-09-01,89,1,17,9
2023-10-01,89,1,26,13
2023-11-01,89,1,30,12
2023-12-01,89,1,15,7
2024-01-01,89,1,18,7
2024-02-01,89,1,19,7
2024-03-01,89,1,9,4
2024-04-01,89,1,19,7
2024-05-01,89,1,22,7
2024-06-01,89,1,13,2
2024-07-01,89,1,24,11
2024-08-01,89,1,16,7
2024-09-01,89,1,21,8
2024-10-01,89,1,24,11
2024-11-01,89,1,18,9
2024-12-01,89,1,17,4
2025-01-01,89,1,22,6
2025-02-01,89,1,12,3
2025-03-01,89,1,18,6
2025-04-01,89,1,18,6
2025-05-01,89,1,23,6
2025-06-01,89,1,28,11
2025-07-01,89,1,23,9
2025-08-01,89,1,30,10
2025-09-01,89,1,22,5
2025-10-01,89,1,19,10
2025-11-01,89,1,27,9
2025-12-01,89,1,24,11
2026-01-01,89,1,27,8
2026-02-01,89,1,15,7
2026-03-01,89,1,17,5
2026-04-01,89,1,12,1
2026-05-01,89,1,26,9
2026-06-01,89,1,17,8
2022-01-01,90,1,21,8
2022-02-01,90,1,18,7
2022-03-01,90,1,14,6
2022-04-01,90,1,23,11
2022-05-01,90,1,20,8
2022-06-01,90,1,25,10
2022-07-01,90,1,18,2
2022-08-01,90,1,18,10
2022-09-01,90,1,19,9
2022-10-01,90,1,25,12
2022-11-01,90,1,14,7
2022-12-01,90,1,17,7
2023-01-01,90,1,17,10
2023-02-01,90,1,15,4
2023-03-01,90,1,18,7
2023-04-01,90,1,26,7
2023-05-01,90,1,11,8
2023-06-01,90,1,14,7
2023-07-01,90,1,25,8
2023-08-01,90,1,16,3
2023-09-01,90,1,16,6
2023-10-01,90,1,17,6
2023-11-01,90,1,15,7
2023-12-01,90,1,24,10
2024-01-01,90,1,13,4
2024-02-01,90,1,16,7
2024-03-01,90,1,25,12
2024-04-01,90,1,13,5
2024-05-01,90,1,32,14
2024-06-01,90,1,23,7
2024-07-01,90,1,13,6
2024-08-01,90,1,22,3
2024-09-01,90,1,19,6
2024-10-01,90,1,17,10
2024-11-01,90,1,23,11
2024-12-01,90,1,20,7
2025-01-01,90,1,26,8
2025-02-01,90,1,20,8
2025-03-01,90,1,19,8
2025-04-01,90,1,14,6
2025-05-01,90,1,20,6
2025-06-01,90,1,29,9
2025-07-01,90,1,22,10
2025-08-01,90,1,16,9
2025-09-01,90,1,9,5
2025-10-01,90,1,21,9
2025-11-01,90,1,27,9
2025-12-01,90,1,16,3
2026-01-01,90,1,21,10
2026-02-01,90,1,18,7
2026-03-01,90,1,18,6
2026-04-01,90,1,17,7
2026-05-01,90,1,12,3
2026-06-01,90,1,16,4
2022-01-01,91,1,20,9
2022-02-01,91,1,10,1
2022-03-01,91,1,19,11
2022-04-01,91,1,20,8
2022-05-01,91,1,10,5
2022-06-01,91,1,17,6
2022-07-01,91,1,14,5
2022-08-01,91,1,22,8
2022-09-01,91,1,18,6
2022-10-01,91,1,28,11
2022-11-01,91,1,22,7
2022-12-01,91,1,23,11
2023-01-01,91,1,22,11
2023-02-01,91,1,11,3
2023-03-01,91,1,24,8
2023-04-01,91,1,19,3
2023-05-01,91,1,13,6
2023-06-01,91,1,13,4
2023-07-01,91,1,20,5
2023-08-01,91,1,17,7
2023-09-01,91,1,15,6
2023-10-01,91,1,12,7
2023-11-01,91,1,20,7
2023-12-01,91,1,19,7
2024-01-01,91,1,17,8
2024-02-01,91,1,13,4
2024-03-01,91,1,16,3
2024-04-01,91,1,12,5
2024-05-01,91,1,18,9
2024-06-01,91,1,16,6
2024-07-01,91,1,28,12
2024-08-01,91,1,19,4
2024-09-01,91,1,22,9
2024-10-01,91,1,25,7
2024-11-01,91,1,14,4
2024-12-01,91,1,24,8
2025-01-01,91,1,22,7
2025-02-01,91,1,14,4
2025-03-01,91,1,19,7
2025-04-01,91,1,25,8
2025-05-01,91,1,15,3
2025-06-01,91,1,23,8
2025-07-01,91,1,19,5
2025-08-01,91,1,12,4
2025-09-01,91,1,22,5
2025-10-01,91,1,15,5
2025-11-01,91,1,16,7
2025-12-01,91,1,14,5
2026-01-01,91,1,28,11
2026-02-01,91,1,24,8
2026-03-01,91,1,17,10
2026-04-01,91,1,16,9
2026-05-01,91,1,18,7
2026-06-01,91,1,10,3
2022-01-01,92,1,19,8
2022-02-01,92,1,15,4
2022-03-01,92,1,24,14
2022-04-01,92,1,19,4
2022-05-01,92,1,13,6
2022-06-01,92,1,22,10
2022-07-01,92,1,24,9
2022-08-01,92,1,15,8
2022-09-01,92,1,18,5
2022-10-01,92,1,19,7
2022-11-01,92,1,16,9
2022-12-01,92,1,11,6
2023-01-01,92,1,22,8
2023-02-01,92,1,19,8
2023-03-01,92,1,19,10
2023-04-01,92,1,17,5
2023-05-01,92,1,26,4
2023-06-01,92,1,20,11
2023-07-01,92,1,19,9
2023-08-01,92,1,13,4
2023-09-01,92,1,14,5
2023-10-01,92,1,17,6
2023-11-01,92,1,18,6
2023-12-01,92,1,27,10
2024-01-01,92,1,25,8
2024-02-01,92,1,19,5
2024-03-01,92,1,18,6
2024-04-01,92,1,21,9
2024-05-01,92,1,14,3
2024-06-01,92,1,19,9
2024-07-01,92,1,10,3
2024-08-01,92,1,20,9
2024-09-01,92,1,23,8
2024-10-01,92,1,19,8
2024-11-01,92,1,21,6
2024-12-01,92,1,19,9
2025-01-01,92,1,20,10
2025-02-01,92,1,19,7
2025-03-01,92,1,16,6
2025-04-01,92,1,21,12
2025-05-01,92,1,17,4
2025-06-01,92,1,19,6
2025-07-01,92,1,10,3
2025-08-01,92,1,26,11
2025-09-01,92,1,17,3
2025-10-01,92,1,23,10
2025-11-01,92,1,15,0
2025-12-01,92,1,24,10
2026-01-01,92,1,23,13
2026-02-01,92,1,15,5
2026-03-01,92,1,10,5
2026-04-01,92,1,17,5
2026-05-01,92,1,18,5
2026-06-01,92,1,12,7
2022-01-01,93,1,22,9
2022-02-01,93,1,14,7
2022-03-01,93,1,21,5
2022-04-01,93,1,24,15
2022-05-01,93,1,17,2
2022-06-01,93,1,17,8
2022-07-01,93,1,23,6
2022-08-01,93,1,12,5
2022-09-01,93,1,19,7
2022-10-01,93,1,14,3
2022-11-01,93,1,14,6
2022-12-01,93,1,24,7
2023-01-01,93,1,19,6
2023-02-01,93,1,13,6
2023-03-01,93,1,25,6
2023-04-01,93,1,20,12
2023-05-01,93,1,30,10
2023-06-01,93,1,16,6
2023-07-01,93,1,16,4
2023-08-01,93,1,21,11
2023-09-01,93,1,16,4
2023-10-01,93,1,23,3
2023-11-01,93,1,23,7
2023-12-01,93,1,31,12
2024-01-01,93,1,12,5
2024-02-01,93,1,14,3
2024-03-01,93,1,19,5
2024-04-01,93,1,22,8
2024-05-01,93,1,24,16
2024-06-01,93,1,16,8
2024-07-01,93,1,19,11
2024-08-01,93,1,23,7
2024-09-01,93,1,20,6
2024-10-01,93,1,24,8
2024-11-01,93,1,23,8
2024-12-01,93,1,20,6
2025-01-01,93,1,18,7
2025-02-01,93,1,19,11
2025-03-01,93,1,22,7
2025-04-01,93,1,16,5
2025-05-01,93,1,18,5
2025-06-01,93,1,14,6
2025-07-01,93,1,21,9
2025-08-01,93,1,21,12
2025-09-01,93,1,22,13
2025-10-01,93,1,18,5
2025-11-01,93,1,22,11
2025-12-01,93,1,15,4
2026-01-01,93,1,28,6
2026-02-01,93,1,15,7
2026-03-01,93,1,22,5
2026-04-01,93,1,15,7
2026-05-01,93,1,14,5
2026-06-01,93,1,17,4
2022-01-01,94,1,15,8
2022-02-01,94,1,7,1
2022-03-01,94,1,11,4
2022-04-01,94,1,14,7
2022-05-01,94,1,19,5
2022-06-01,94,1,17,4
2022-07-01,94,1,12,2
2022-08-01,94,1,13,8
2022-09-01,94,1,22,10
2022-10-01,94,1,18,6
2022-11-01,94,1,17,8
2022-12-01,94,1,17,8
2023-01-01,94,1,11,4
2023-02-01,94,1,19,6
2023-03-01,94,1,10,3
2023-04-01,94,1,20,5
2023-05-01,94,1,20,5
2023-06-01,94,1,28,7
2023-07-01,94,1,20,10
2023-08-01,94,1,17,7
2023-09-01,94,1,19,6
2023-10-01,94,1,27,12
2023-11-01,94,1,27,9
2023-12-01,94,1,19,7
2024-01-01,94,1,26,9
2024-02-01,94,1,21,14
2024-03-01,94,1,20,9
2024-04-01,94,1,22,11
2024-05-01,94,1,22,8
2024-06-01,94,1,15,7
2024-07-01,94,1,15,4
2024-08-01,94,1,31,13
2024-09-01,94,1,9,3
2024-10-01,94,1,22,11
2024-11-01,94,1,10,2
2024-12-01,94,1,21,10
2025-01-01,94,1,11,2
2025-02-01,94,1,13,7
2025-03-01,94,1,19,8
2025-04-01,94,1,20,8
2025-05-01,94,1,17,6
2025-06-01,94,1,22,14
2025-07-01,94,1,16,8
2025-08-01,94,1,21,8
2025-09-01,94,1,12,4
2025-10-01,94,1,10,3
2025-11-01,94,1,16,7
2025-12-01,94,1,17,3
2026-01-01,94,1,19,9
2026-02-01,94,1,15,3
2026-03-01,94,1,18,8
2026-04-01,94,1,9,3
2026-05-01,94,1,19,7
2026-06-01,94,1,16,10
2022-01-01,95,1,19,10
2022-02-01,95,1,18,6
2022-03-01,95,1,20,8
2022-04-01,95,1,15,6
2022-05-01,95,1,17,7
2022-06-01,95,1,25,15
2022-07-01,95,1,31,11
2022-08-01,95,1,21,8
2022-09-01,95,1,17,6
2022-10-01,95,1,18,8
2022-11-01,95,1,16,4
2022-12-01,95,1,21,9
2023-01-01,95,1,16,7
2023-02-01,95,1,17,5
2023-03-01,95,1,15,3
2023-04-01,95,1,11,3
2023-05-01,95,1,21,7
2023-06-01,95,1,23,9
2023-07-01,95,1,25,13
2023-08-01,95,1,11,4
2023-09-01,95,1,13,4
2023-10-01,95,1,23,9
2023-11-01,95,1,15,6
2023-12-01,95,1,21,9
2024-01-01,95,1,16,4
2024-02-01,95,1,12,6
2024-03-01,95,1,21,6
2024-04-01,95,1,16,5
2024-05-01,95,1,26,12
2024-06-01,95,1,25,10
2024-07-01,95,1,17,8
2024-08-01,95,1,18,9
2024-09-01,95,1,16,7
2024-10-01,95,1,22,8
2024-11-01,95,1,20,6
2024-12-01,95,1,22,8
2025-01-01,95,1,25,9
2025-02-01,95,1,19,10
2025-03-01,95,1,16,5
2025-04-01,95,1,22,12
2025-05-01,95,1,15,8
2025-06-01,95,1,14,7
2025-07-01,95,1,21,10
2025-08-01,95,1,23,6
2025-09-01,95,1,17,7
2025-10-01,95,1,20,6
2025-11-01,95,1,24,7
2025-12-01,95,1,27,9
2026-01-01,95,1,23,8
2026-02-01,95,1,17,6
2026-03-01,95,1,17,8
2026-04-01,95,1,28,12
2026-05-01,95,1,22,12
2026-06-01,95,1,12,4
2022-01-01,96,1,16,8
2022-02-01,96,1,18,10
2022-03-01,96,1,26,7
2022-04-01,96,1,24,11
2022-05-01,96,1,21,7
2022-06-01,96,1,19,4
2022-07-01,96,1,21,8
2022-08-01,96,1,27,11
2022-09-01,96,1,17,5
2022-10-01,96,1,16,5
2022-11-01,96,1,23,7
2022-12-01,96,1,22,7
2023-01-01,96,1,12,6
2023-02-01,96,1,16,4
2023-03-01,96,1,20,10
2023-04-01,96,1,23,7
2023-05-01,96,1,27,11
2023-06-01,96,1,17,5
2023-07-01,96,1,24,7
2023-08-01,96,1,17,9
2023-09-01,96,1,15,9
2023-10-01,96,1,24,8
2023-11-01,96,1,18,6
2023-12-01,96,1,14,5
2024-01-01,96,1,17,8
2024-02-01,96,1,16,4
2024-03-01,96,1,30,10
2024-04-01,96,1,24,10
2024-05-01,96,1,14,5
2024-06-01,96,1,13,6
2024-07-01,96,1,22,7
2024-08-01,96,1,23,6
2024-09-01,96,1,25,9
2024-10-01,96,1,17,8
2024-11-01,96,1,11,2
2024-12-01,96,1,19,9
2025-01-01,96,1,28,9
2025-02-01,96,1,17,6
2025-03-01,96,1,17,6
2025-04-01,96,1,20,7
2025-05-01,96,1,18,7
2025-06-01,96,1,20,5
2025-07-01,96,1,8,5
2025-08-01,96,1,20,6
2025-09-01,96,1,28,10
2025-10-01,96,1,18,6
2025-11-01,96,1,21,12
2025-12-01,96,1,28,11
2026-01-01,96,1,13,5
2026-02-01,96,1,22,8
2026-03-01,96,1,21,8
2026-04-01,96,1,16,5
2026-05-01,96,1,20,6
2026-06-01,96,1,24,13
2022-01-01,97,1,18,6
2022-02-01,97,1,6,4
2022-03-01,97,1,15,5
2022-04-01,97,1,15,6
2022-05-01,97,1,14,6
2022-06-01,97,1,20,8
2022-07-01,97,1,25,13
2022-08-01,97,1,16,9
2022-09-01,97,1,23,10
2022-10-01,97,1,17,9
2022-11-01,97,1,21,10
2022-12-01,97,1,21,6
2023-01-01,97,1,25,9
2023-02-01,97,1,16,8
2023-03-01,97,1,19,9
2023-04-01,97,1,16,9
2023-05-01,97,1,21,10
2023-06-01,97,1,11,3
2023-07-01,97,1,15,4
2023-08-01,97,1,16,8
2023-09-01,97,1,11,1
2023-10-01,97,1,27,7
2023-11-01,97,1,19,8
2023-12-01,97,1,26,9
2024-01-01,97,1,13,7
2024-02-01,97,1,18,7
2024-03-01,97,1,20,4
2024-04-01,97,1,19,13
2024-05-01,97,1,23,4
2024-06-01,97,1,13,4
2024-07-01,97,1,20,5
2024-08-01,97,1,17,5
2024-09-01,97,1,20,7
2024-10-01,97,1,23,10
2024-11-01,97,1,14,6
2024-12-01,97,1,13,4
2025-01-01,97,1,20,9
2025-02-01,97,1,16,7
2025-03-01,97,1,19,6
2025-04-01,97,1,19,7
2025-05-01,97,1,20,12
2025-06-01,97,1,11,5
2025-07-01,97,1,19,9
2025-08-01,97,1,16,5
2025-09-01,97,1,14,5
2025-10-01,97,1,20,5
2025-11-01,97,1,18,7
2025-12-01,97,1,20,4
2026-01-01,97,1,22,9
2026-02-01,97,1,18,6
2026-03-01,97,1,20,9
2026-04-01,97,1,17,5
2026-05-01,97,1,22,7
2026-06-01,97,1,18,5
2022-01-01,98,1,21,6
2022-02-01,98,1,16,6
2022-03-01,98,1,22,11
2022-04-01,98,1,11,4
2022-05-01,98,1,20,10
2022-06-01,98,1,21,5
2022-07-01,98,1,19,6
2022-08-01,98,1,19,12
2022-09-01,98,1,18,7
2022-10-01,98,1,23,5
2022-11-01,98,1,19,6
2022-12-01,98,1,25,10
2023-01-01,98,1,16,5
2023-02-01,98,1,15,3
2023-03-01,98,1,16,6
2023-04-01,98,1,16,4
2023-05-01,98,1,17,6
2023-06-01,98,1,25,7
2023-07-01,98,1,20,7
2023-08-01,98,1,16,8
2023-09-01,98,1,14,4
2023-10-01,98,1,18,6
2023-11-01,98,1,13,3
2023-12-01,98,1,27,12
2024-01-01,98,1,30,14
2024-02-01,98,1,13,10
2024-03-01,98,1,19,7
2024-04-01,98,1,23,7
2024-05-01,98,1,20,7
2024-06-01,98,1,18,10
2024-07-01,98,1,20,8
2024-08-01,98,1,21,10
2024-09-01,98,1,19,1
2024-10-01,98,1,11,4
2024-11-01,98,1,25,6
2024-12-01,98,1,17,8
2025-01-01,98,1,15,4
2025-02-01,98,1,20,8
2025-03-01,98,1,15,5
2025-04-01,98,1,11,3
2025-05-01,98,1,21,9
2025-06-01,98,1,20,11
2025-07-01,98,1,20,7
2025-08-01,98,1,9,3
2025-09-01,98,1,16,7
2025-10-01,98,1,26,9
2025-11-01,98,1,18,8
2025-12-01,98,1,19,8
2026-01-01,98,1,20,11
2026-02-01,98,1,21,10
2026-03-01,98,1,21,9
2026-04-01,98,1,19,9
2026-05-01,98,1,21,11
2026-06-01,98,1,21,5
2022-01-01,99,1,17,6
2022-02-01,99,1,15,7
2022-03-01,99,1,26,8
2022-04-01,99,1,12,2
2022-05-01,99,1,16,9
2022-06-01,99,1,24,8
2022-07-01,99,1,19,9
2022-08-01,99,1,15,4
2022-09-01,99,1,18,7
2022-10-01,99,1,13,5
2022-11-01,99,1,22,6
2022-12-01,99,1,24,6
2023-01-01,99,1,14,7
2023-02-01,99,1,20,10
2023-03-01,99,1,22,10
2023-04-01,99,1,18,7
2023-05-01,99,1,19,8
2023-06-01,99,1,10,4
2023-07-01,99,1,14,5
2023-08-01,99,1,16,5
2023-09-01,99,1,14,4
2023-10-01,99,1,17,6
2023-11-01,99,1,14,8
2023-12-01,99,1,15,6
2024-01-01,99,1,19,6
2024-02-01,99,1,17,5
2024-03-01,99,1,15,7
2024-04-01,99,1,27,8
2024-05-01,99,1,17,7
2024-06-01,99,1,19,5
2024-07-01,99,1,18,6
2024-08-01,99,1,24,9
2024-09-01,99,1,21,8
2024-10-01,99,1,19,3
2024-11-01,99,1,18,5
2024-12-01,99,1,12,2
2025-01-01,99,1,14,3
2025-02-01,99,1,12,6
2025-03-01,99,1,19,8
2025-04-01,99,1,17,3
2025-05-01,99,1,16,5
2025-06-01,99,1,13,5
2025-07-01,99,1,12,3
2025-08-01,99,1,16,8
2025-09-01,99,1,23,11
2025-10-01,99,1,12,5
2025-11-01,99,1,15,6
2025-12-01,99,1,25,11
2026-01-01,99,1,12,7
2026-02-01,99,1,11,3
2026-03-01,99,1,18,8
2026-04-01,99,1,18,5
2026-05-01,99,1,24,13
2026-06-01,99,1,21,7
2022-01-01,100,1,21,8
2022-02-01,100,1,18,7
2022-03-01,100,1,19,4
2022-04-01,100,1,19,5
2022-05-01,100,1,18,8
2022-06-01,100,1,16,5
2022-07-01,100,1,11,4
2022-08-01,100,1,12,4
2022-09-01,100,1,18,7
2022-10-01,100,1,20,5
2022-11-01,100,1,18,10
2022-12-01,100,1,23,7
2023-01-01,100,1,19,9
2023-02-01,100,1,13,3
2023-03-01,100,1,16,8
2023-04-01,100,1,18,4
2023-05-01,100,1,18,13
2023-06-01,100,1,18,5
2023-07-01,100,1,18,7
2023-08-01,100,1,15,3
2023-09-01,100,1,20,11
2023-10-01,100,1,14,5
2023-11-01,100,1,10,5
2023-12-01,100,1,15,5
2024-01-01,100,1,24,12
2024-02-01,100,1,24,6
2024-03-01,100,1,26,8
2024-04-01,100,1,25,12
2024-05-01,100,1,21,4
2024-06-01,100,1,13,6
2024-07-01,100,1,17,6
2024-08-01,100,1,18,8
2024-09-01,100,1,22,12
2024-10-01,100,1,17,11
2024-11-01,100,1,19,5
2024-12-01,100,1,28,7
2025-01-01,100,1,16,7
2025-02-01,100,1,11,4
2025-03-01,100,1,24,6
2025-04-01,100,1,12,6
2025-05-01,100,1,10,5
2025-06-01,100,1,21,12
2025-07-01,100,1,18,9
2025-08-01,100,1,22,7
2025-09-01,100,1,22,8
2025-10-01,100,1,16,6
2025-11-01,100,1,12,5
2025-12-01,100,1,24,12
2026-01-01,100,1,19,7
2026-02-01,100,1,20,8
2026-03-01,100,1,28,10
2026-04-01,100,1,16,9
2026-05-01,100,1,16,5
2026-06-01,100,1,24,11
2022-01-01,101,2,4,1
2022-02-01,101,2,5,2
2022-03-01,101,2,11,4
2022-04-01,101,2,3,1
2022-05-01,101,2,7,2
2022-06-01,101,2,4,0
2022-07-01,101,2,7,3
2022-08-01,101,2,6,2
2022-09-01,101,2,4,0
2022-10-01,101,2,3,1
2022-11-01,101,2,4,1
2022-12-01,101,2,6,2
2023-01-01,101,2,5,2
2023-02-01,101,2,10,5
2023-03-01,101,2,5,0
2023-04-01,101,2,4,2
2023-05-01,101,2,11,6
2023-06-01,101,2,4,1
2023-07-01,101,2,7,2
2023-08-01,101,2,7,2
2023-09-01,101,2,5,1
2023-10-01,101,2,6,3
2023-11-01,101,2,9,5
2023-12-01,101,2,7,3
2024-01-01,101,2,6,2
